week_ending_date,location,location_name,target,target_data_type,count_value,rate_value
2024-12-28,17,Illinois,wk inc rsv hosp,hosp,575,4.59
2024-12-28,18,Indiana,wk inc rsv hosp,hosp,230,3.35
2024-12-28,20,Kansas,wk inc rsv hosp,hosp,57,1.95
2024-12-28,21,Kentucky,wk inc rsv hosp,hosp,208,4.61
2024-12-28,22,Louisiana,wk inc rsv hosp,hosp,217,4.76
2024-12-28,25,Massachusetts,wk inc rsv hosp,hosp,262,3.74
2024-12-28,24,Maryland,wk inc rsv hosp,hosp,183,2.98
2024-12-28,23,Maine,wk inc rsv hosp,hosp,6,0.43
2024-12-28,26,Michigan,wk inc rsv hosp,hosp,464,4.62
2024-12-28,27,Minnesota,wk inc rsv hosp,hosp,133,2.32
2024-12-28,29,Missouri,wk inc rsv hosp,hosp,174,2.81
2024-12-28,28,Mississippi,wk inc rsv hosp,hosp,76,2.6
2024-12-28,30,Montana,wk inc rsv hosp,hosp,6,0.53
2024-12-28,37,North Carolina,wk inc rsv hosp,hosp,525,4.89
2024-12-28,38,North Dakota,wk inc rsv hosp,hosp,2,0.26
2024-12-28,31,Nebraska,wk inc rsv hosp,hosp,34,1.72
2024-12-28,33,New Hampshire,wk inc rsv hosp,hosp,49,3.5
2024-12-28,34,New Jersey,wk inc rsv hosp,hosp,501,5.4
2024-12-28,35,New Mexico,wk inc rsv hosp,hosp,34,1.62
2024-12-28,32,Nevada,wk inc rsv hosp,hosp,62,1.95
2024-12-28,36,New York,wk inc rsv hosp,hosp,1041,5.32
2024-12-28,39,Ohio,wk inc rsv hosp,hosp,569,4.83
2024-12-28,40,Oklahoma,wk inc rsv hosp,hosp,113,2.8
2024-12-28,41,Oregon,wk inc rsv hosp,hosp,90,2.13
2024-12-28,42,Pennsylvania,wk inc rsv hosp,hosp,1054,8.13
2024-12-28,72,Puerto Rico,wk inc rsv hosp,hosp,360,10.96
2024-12-28,44,Rhode Island,wk inc rsv hosp,hosp,73,6.68
2024-12-28,45,South Carolina,wk inc rsv hosp,hosp,257,4.82
2024-12-28,46,South Dakota,wk inc rsv hosp,hosp,5,0.55
2024-12-28,47,Tennessee,wk inc rsv hosp,hosp,292,4.11
2024-12-28,48,Texas,wk inc rsv hosp,hosp,1139,3.75
2024-12-28,US,United States,wk inc rsv hosp,hosp,12165,3.6
2024-12-28,49,Utah,wk inc rsv hosp,hosp,57,1.67
2024-12-28,51,Virginia,wk inc rsv hosp,hosp,177,2.05
2024-12-28,50,Vermont,wk inc rsv hosp,hosp,15,2.32
2024-12-28,53,Washington,wk inc rsv hosp,hosp,165,2.13
2024-12-28,55,Wisconsin,wk inc rsv hosp,hosp,112,1.9
2024-12-28,54,West Virginia,wk inc rsv hosp,hosp,100,5.65
2024-12-28,56,Wyoming,wk inc rsv hosp,hosp,14,2.41
2025-01-04,02,Alaska,wk inc rsv hosp,hosp,37,5.2
2025-01-04,01,Alabama,wk inc rsv hosp,hosp,171,3.35
2025-01-04,05,Arkansas,wk inc rsv hosp,hosp,108,3.52
2025-01-04,04,Arizona,wk inc rsv hosp,hosp,208,2.81
2025-01-04,06,California,wk inc rsv hosp,hosp,943,2.43
2025-01-04,08,Colorado,wk inc rsv hosp,hosp,168,2.88
2025-01-04,09,Connecticut,wk inc rsv hosp,hosp,204,5.65
2025-01-04,11,District of Columbia,wk inc rsv hosp,hosp,3,0.44
2025-01-04,10,Delaware,wk inc rsv hosp,hosp,155,15.07
2025-01-04,12,Florida,wk inc rsv hosp,hosp,799,3.54
2025-01-04,13,Georgia,wk inc rsv hosp,hosp,505,4.6
2025-01-04,15,Hawaii,wk inc rsv hosp,hosp,50,3.58
2025-01-04,19,Iowa,wk inc rsv hosp,hosp,65,2.03
2025-01-04,16,Idaho,wk inc rsv hosp,hosp,43,2.19
2025-01-04,17,Illinois,wk inc rsv hosp,hosp,771,6.15
2025-01-04,18,Indiana,wk inc rsv hosp,hosp,341,4.97
2025-01-04,20,Kansas,wk inc rsv hosp,hosp,104,3.56
2025-01-04,21,Kentucky,wk inc rsv hosp,hosp,333,7.38
2025-01-04,22,Louisiana,wk inc rsv hosp,hosp,298,6.54
2025-01-04,25,Massachusetts,wk inc rsv hosp,hosp,534,7.63
2025-01-04,24,Maryland,wk inc rsv hosp,hosp,262,4.26
2025-01-04,23,Maine,wk inc rsv hosp,hosp,15,1.08
2025-01-04,26,Michigan,wk inc rsv hosp,hosp,552,5.5
2025-01-04,27,Minnesota,wk inc rsv hosp,hosp,205,3.57
2025-01-04,29,Missouri,wk inc rsv hosp,hosp,262,4.24
2025-01-04,28,Mississippi,wk inc rsv hosp,hosp,98,3.35
2025-01-04,30,Montana,wk inc rsv hosp,hosp,16,1.42
2025-01-04,37,North Carolina,wk inc rsv hosp,hosp,738,6.87
2025-01-04,38,North Dakota,wk inc rsv hosp,hosp,13,1.67
2025-01-04,31,Nebraska,wk inc rsv hosp,hosp,47,2.38
2025-01-04,33,New Hampshire,wk inc rsv hosp,hosp,63,4.5
2025-01-04,34,New Jersey,wk inc rsv hosp,hosp,613,6.6
2025-01-04,35,New Mexico,wk inc rsv hosp,hosp,48,2.28
2025-01-04,32,Nevada,wk inc rsv hosp,hosp,112,3.52
2025-01-04,36,New York,wk inc rsv hosp,hosp,1230,6.29
2025-01-04,39,Ohio,wk inc rsv hosp,hosp,739,6.27
2025-01-04,40,Oklahoma,wk inc rsv hosp,hosp,153,3.79
2025-01-04,41,Oregon,wk inc rsv hosp,hosp,138,3.26
2025-01-04,42,Pennsylvania,wk inc rsv hosp,hosp,1301,10.04
2025-01-04,72,Puerto Rico,wk inc rsv hosp,hosp,397,12.08
2025-01-04,44,Rhode Island,wk inc rsv hosp,hosp,70,6.41
2025-01-04,45,South Carolina,wk inc rsv hosp,hosp,360,6.75
2025-01-04,46,South Dakota,wk inc rsv hosp,hosp,3,0.33
2025-01-04,47,Tennessee,wk inc rsv hosp,hosp,400,5.63
2025-01-04,48,Texas,wk inc rsv hosp,hosp,1286,4.23
2025-01-04,US,United States,wk inc rsv hosp,hosp,15944,4.72
2025-01-04,49,Utah,wk inc rsv hosp,hosp,110,3.22
2025-01-04,51,Virginia,wk inc rsv hosp,hosp,323,3.75
2025-01-04,50,Vermont,wk inc rsv hosp,hosp,18,2.78
2025-01-04,53,Washington,wk inc rsv hosp,hosp,193,2.49
2025-01-04,55,Wisconsin,wk inc rsv hosp,hosp,184,3.11
2025-01-04,54,West Virginia,wk inc rsv hosp,hosp,146,8.25
2025-01-04,56,Wyoming,wk inc rsv hosp,hosp,6,1.03
2025-01-11,02,Alaska,wk inc rsv hosp,hosp,24,3.37
2025-01-11,01,Alabama,wk inc rsv hosp,hosp,152,2.98
2025-01-11,05,Arkansas,wk inc rsv hosp,hosp,80,2.61
2025-01-11,04,Arizona,wk inc rsv hosp,hosp,272,3.67
2025-01-11,06,California,wk inc rsv hosp,hosp,810,2.09
2025-01-11,08,Colorado,wk inc rsv hosp,hosp,138,2.36
2025-01-11,09,Connecticut,wk inc rsv hosp,hosp,215,5.95
2025-01-11,11,District of Columbia,wk inc rsv hosp,hosp,5,0.74
2025-01-11,10,Delaware,wk inc rsv hosp,hosp,66,6.42
2025-01-11,12,Florida,wk inc rsv hosp,hosp,669,2.97
2025-01-11,13,Georgia,wk inc rsv hosp,hosp,322,2.93
2025-01-11,15,Hawaii,wk inc rsv hosp,hosp,28,2.01
2025-01-11,19,Iowa,wk inc rsv hosp,hosp,172,5.36
2025-01-11,16,Idaho,wk inc rsv hosp,hosp,34,1.73
2025-01-11,17,Illinois,wk inc rsv hosp,hosp,560,4.47
2025-01-11,18,Indiana,wk inc rsv hosp,hosp,232,3.38
2025-01-11,20,Kansas,wk inc rsv hosp,hosp,81,2.77
2025-01-11,21,Kentucky,wk inc rsv hosp,hosp,202,4.48
2025-01-11,22,Louisiana,wk inc rsv hosp,hosp,228,5
2025-01-11,25,Massachusetts,wk inc rsv hosp,hosp,383,5.47
2025-01-11,24,Maryland,wk inc rsv hosp,hosp,154,2.5
2025-01-11,23,Maine,wk inc rsv hosp,hosp,24,1.72
2025-01-11,26,Michigan,wk inc rsv hosp,hosp,641,6.39
2025-01-11,27,Minnesota,wk inc rsv hosp,hosp,231,4.03
2025-01-11,29,Missouri,wk inc rsv hosp,hosp,199,3.22
2025-01-11,28,Mississippi,wk inc rsv hosp,hosp,64,2.19
2025-01-11,30,Montana,wk inc rsv hosp,hosp,13,1.15
2025-01-11,37,North Carolina,wk inc rsv hosp,hosp,546,5.09
2025-01-11,38,North Dakota,wk inc rsv hosp,hosp,8,1.03
2025-01-11,31,Nebraska,wk inc rsv hosp,hosp,42,2.13
2025-01-11,33,New Hampshire,wk inc rsv hosp,hosp,61,4.35
2025-01-11,34,New Jersey,wk inc rsv hosp,hosp,504,5.43
2025-01-11,35,New Mexico,wk inc rsv hosp,hosp,43,2.05
2025-01-11,32,Nevada,wk inc rsv hosp,hosp,78,2.45
2025-01-11,36,New York,wk inc rsv hosp,hosp,889,4.55
2025-01-11,39,Ohio,wk inc rsv hosp,hosp,545,4.63
2025-01-11,40,Oklahoma,wk inc rsv hosp,hosp,134,3.32
2025-01-11,41,Oregon,wk inc rsv hosp,hosp,90,2.13
2025-01-11,42,Pennsylvania,wk inc rsv hosp,hosp,1382,10.66
2025-01-11,72,Puerto Rico,wk inc rsv hosp,hosp,300,9.13
2025-01-11,44,Rhode Island,wk inc rsv hosp,hosp,66,6.04
2025-01-11,45,South Carolina,wk inc rsv hosp,hosp,216,4.05
2025-01-11,46,South Dakota,wk inc rsv hosp,hosp,7,0.76
2025-01-11,47,Tennessee,wk inc rsv hosp,hosp,240,3.38
2025-01-11,48,Texas,wk inc rsv hosp,hosp,778,2.56
2025-01-11,US,United States,wk inc rsv hosp,hosp,12630,3.74
2025-01-11,49,Utah,wk inc rsv hosp,hosp,82,2.4
2025-01-11,51,Virginia,wk inc rsv hosp,hosp,196,2.27
2025-01-11,50,Vermont,wk inc rsv hosp,hosp,14,2.16
2025-01-11,53,Washington,wk inc rsv hosp,hosp,115,1.48
2025-01-11,55,Wisconsin,wk inc rsv hosp,hosp,182,3.08
2025-01-11,54,West Virginia,wk inc rsv hosp,hosp,99,5.59
2025-01-11,56,Wyoming,wk inc rsv hosp,hosp,14,2.41
2025-01-18,02,Alaska,wk inc rsv hosp,hosp,13,1.83
2025-01-18,01,Alabama,wk inc rsv hosp,hosp,96,1.88
2025-01-18,05,Arkansas,wk inc rsv hosp,hosp,84,2.74
2025-01-18,04,Arizona,wk inc rsv hosp,hosp,257,3.47
2025-01-18,06,California,wk inc rsv hosp,hosp,769,1.98
2025-01-18,08,Colorado,wk inc rsv hosp,hosp,196,3.35
2025-01-18,09,Connecticut,wk inc rsv hosp,hosp,170,4.71
2025-01-18,11,District of Columbia,wk inc rsv hosp,hosp,4,0.59
2025-01-18,10,Delaware,wk inc rsv hosp,hosp,48,4.67
2025-01-18,12,Florida,wk inc rsv hosp,hosp,628,2.78
2025-01-18,13,Georgia,wk inc rsv hosp,hosp,267,2.43
2025-01-18,15,Hawaii,wk inc rsv hosp,hosp,22,1.58
2025-01-18,19,Iowa,wk inc rsv hosp,hosp,88,2.74
2025-01-18,16,Idaho,wk inc rsv hosp,hosp,43,2.19
2025-01-18,17,Illinois,wk inc rsv hosp,hosp,533,4.25
2025-01-18,18,Indiana,wk inc rsv hosp,hosp,217,3.16
2025-01-18,20,Kansas,wk inc rsv hosp,hosp,70,2.4
2025-01-18,21,Kentucky,wk inc rsv hosp,hosp,175,3.88
2025-01-18,22,Louisiana,wk inc rsv hosp,hosp,148,3.25
2025-01-18,25,Massachusetts,wk inc rsv hosp,hosp,324,4.63
2025-01-18,24,Maryland,wk inc rsv hosp,hosp,127,2.07
2025-01-18,23,Maine,wk inc rsv hosp,hosp,34,2.44
2025-01-18,26,Michigan,wk inc rsv hosp,hosp,495,4.93
2025-01-18,27,Minnesota,wk inc rsv hosp,hosp,212,3.7
2025-01-18,29,Missouri,wk inc rsv hosp,hosp,187,3.03
2025-01-18,28,Mississippi,wk inc rsv hosp,hosp,49,1.67
2025-01-18,30,Montana,wk inc rsv hosp,hosp,13,1.15
2025-01-18,37,North Carolina,wk inc rsv hosp,hosp,468,4.36
2025-01-18,38,North Dakota,wk inc rsv hosp,hosp,8,1.03
2025-01-18,31,Nebraska,wk inc rsv hosp,hosp,42,2.13
2025-01-18,33,New Hampshire,wk inc rsv hosp,hosp,47,3.35
2025-01-18,34,New Jersey,wk inc rsv hosp,hosp,452,4.87
2025-01-18,35,New Mexico,wk inc rsv hosp,hosp,70,3.33
2025-01-18,32,Nevada,wk inc rsv hosp,hosp,73,2.29
2025-01-18,36,New York,wk inc rsv hosp,hosp,716,3.66
2025-01-18,39,Ohio,wk inc rsv hosp,hosp,499,4.24
2025-01-18,40,Oklahoma,wk inc rsv hosp,hosp,118,2.92
2025-01-18,41,Oregon,wk inc rsv hosp,hosp,74,1.75
2025-01-18,42,Pennsylvania,wk inc rsv hosp,hosp,1063,8.2
2025-01-18,72,Puerto Rico,wk inc rsv hosp,hosp,134,4.08
2025-01-18,44,Rhode Island,wk inc rsv hosp,hosp,37,3.39
2025-01-18,45,South Carolina,wk inc rsv hosp,hosp,176,3.3
2025-01-18,46,South Dakota,wk inc rsv hosp,hosp,7,0.76
2025-01-18,47,Tennessee,wk inc rsv hosp,hosp,171,2.41
2025-01-18,48,Texas,wk inc rsv hosp,hosp,677,2.23
2025-01-18,US,United States,wk inc rsv hosp,hosp,10789,3.2
2025-01-18,49,Utah,wk inc rsv hosp,hosp,101,2.96
2025-01-18,51,Virginia,wk inc rsv hosp,hosp,151,1.75
2025-01-18,50,Vermont,wk inc rsv hosp,hosp,11,1.7
2025-01-18,53,Washington,wk inc rsv hosp,hosp,116,1.49
2025-01-18,55,Wisconsin,wk inc rsv hosp,hosp,192,3.25
2025-01-18,54,West Virginia,wk inc rsv hosp,hosp,92,5.2
2025-01-18,56,Wyoming,wk inc rsv hosp,hosp,18,3.1
2025-01-25,02,Alaska,wk inc rsv hosp,hosp,22,3.09
2025-01-25,01,Alabama,wk inc rsv hosp,hosp,73,1.43
2025-01-25,05,Arkansas,wk inc rsv hosp,hosp,72,2.35
2025-01-25,04,Arizona,wk inc rsv hosp,hosp,257,3.47
2025-01-25,06,California,wk inc rsv hosp,hosp,748,1.93
2025-01-25,08,Colorado,wk inc rsv hosp,hosp,217,3.71
2025-01-25,09,Connecticut,wk inc rsv hosp,hosp,129,3.57
2025-01-25,11,District of Columbia,wk inc rsv hosp,hosp,8,1.18
2025-01-25,10,Delaware,wk inc rsv hosp,hosp,42,4.08
2025-01-25,12,Florida,wk inc rsv hosp,hosp,552,2.45
2025-01-25,13,Georgia,wk inc rsv hosp,hosp,174,1.59
2025-01-25,15,Hawaii,wk inc rsv hosp,hosp,20,1.43
2025-01-25,19,Iowa,wk inc rsv hosp,hosp,105,3.27
2025-01-25,16,Idaho,wk inc rsv hosp,hosp,47,2.4
2025-01-25,17,Illinois,wk inc rsv hosp,hosp,410,3.27
2025-01-25,18,Indiana,wk inc rsv hosp,hosp,205,2.99
2025-01-25,20,Kansas,wk inc rsv hosp,hosp,71,2.43
2025-01-25,21,Kentucky,wk inc rsv hosp,hosp,114,2.53
2025-01-25,22,Louisiana,wk inc rsv hosp,hosp,122,2.68
2025-01-25,25,Massachusetts,wk inc rsv hosp,hosp,336,4.8
2025-01-25,24,Maryland,wk inc rsv hosp,hosp,83,1.35
2025-01-25,23,Maine,wk inc rsv hosp,hosp,29,2.08
2025-01-25,26,Michigan,wk inc rsv hosp,hosp,512,5.1
2025-01-25,27,Minnesota,wk inc rsv hosp,hosp,197,3.43
2025-01-25,29,Missouri,wk inc rsv hosp,hosp,158,2.56
2025-01-25,28,Mississippi,wk inc rsv hosp,hosp,62,2.12
2025-01-25,30,Montana,wk inc rsv hosp,hosp,23,2.04
2025-01-25,37,North Carolina,wk inc rsv hosp,hosp,418,3.89
2025-01-25,38,North Dakota,wk inc rsv hosp,hosp,10,1.29
2025-01-25,31,Nebraska,wk inc rsv hosp,hosp,65,3.3
2025-01-25,33,New Hampshire,wk inc rsv hosp,hosp,37,2.64
2025-01-25,34,New Jersey,wk inc rsv hosp,hosp,331,3.57
2025-01-25,35,New Mexico,wk inc rsv hosp,hosp,56,2.67
2025-01-25,32,Nevada,wk inc rsv hosp,hosp,59,1.85
2025-01-25,36,New York,wk inc rsv hosp,hosp,625,3.2
2025-01-25,39,Ohio,wk inc rsv hosp,hosp,396,3.36
2025-01-25,40,Oklahoma,wk inc rsv hosp,hosp,148,3.67
2025-01-25,41,Oregon,wk inc rsv hosp,hosp,110,2.6
2025-01-25,42,Pennsylvania,wk inc rsv hosp,hosp,940,7.25
2025-01-25,72,Puerto Rico,wk inc rsv hosp,hosp,74,2.25
2025-01-25,44,Rhode Island,wk inc rsv hosp,hosp,43,3.94
2025-01-25,45,South Carolina,wk inc rsv hosp,hosp,120,2.25
2025-01-25,46,South Dakota,wk inc rsv hosp,hosp,5,0.55
2025-01-25,47,Tennessee,wk inc rsv hosp,hosp,138,1.94
2025-01-25,48,Texas,wk inc rsv hosp,hosp,536,1.76
2025-01-25,US,United States,wk inc rsv hosp,hosp,9506,2.82
2025-01-25,49,Utah,wk inc rsv hosp,hosp,114,3.34
2025-01-25,51,Virginia,wk inc rsv hosp,hosp,99,1.15
2025-01-25,50,Vermont,wk inc rsv hosp,hosp,13,2.01
2025-01-25,53,Washington,wk inc rsv hosp,hosp,94,1.21
2025-01-25,55,Wisconsin,wk inc rsv hosp,hosp,191,3.23
2025-01-25,54,West Virginia,wk inc rsv hosp,hosp,67,3.79
2025-01-25,56,Wyoming,wk inc rsv hosp,hosp,28,4.82
2025-02-01,02,Alaska,wk inc rsv hosp,hosp,30,4.22
2025-02-01,01,Alabama,wk inc rsv hosp,hosp,77,1.51
2025-02-01,05,Arkansas,wk inc rsv hosp,hosp,66,2.15
2025-02-01,04,Arizona,wk inc rsv hosp,hosp,351,4.73
2025-02-01,06,California,wk inc rsv hosp,hosp,763,1.97
2025-02-01,08,Colorado,wk inc rsv hosp,hosp,223,3.82
2025-02-01,09,Connecticut,wk inc rsv hosp,hosp,81,2.24
2025-02-01,11,District of Columbia,wk inc rsv hosp,hosp,6,0.89
2025-02-01,10,Delaware,wk inc rsv hosp,hosp,42,4.08
2025-02-01,12,Florida,wk inc rsv hosp,hosp,499,2.21
2025-02-01,13,Georgia,wk inc rsv hosp,hosp,151,1.38
2025-02-01,15,Hawaii,wk inc rsv hosp,hosp,18,1.29
2025-02-01,19,Iowa,wk inc rsv hosp,hosp,98,3.06
2025-02-01,16,Idaho,wk inc rsv hosp,hosp,42,2.14
2025-02-01,17,Illinois,wk inc rsv hosp,hosp,373,2.98
2025-02-01,18,Indiana,wk inc rsv hosp,hosp,197,2.87
2025-02-01,20,Kansas,wk inc rsv hosp,hosp,85,2.91
2025-02-01,21,Kentucky,wk inc rsv hosp,hosp,111,2.46
2025-02-01,22,Louisiana,wk inc rsv hosp,hosp,122,2.68
2025-02-01,25,Massachusetts,wk inc rsv hosp,hosp,245,3.5
2025-02-01,24,Maryland,wk inc rsv hosp,hosp,90,1.46
2025-02-01,23,Maine,wk inc rsv hosp,hosp,22,1.58
2025-02-01,26,Michigan,wk inc rsv hosp,hosp,575,5.73
2025-02-01,27,Minnesota,wk inc rsv hosp,hosp,182,3.17
2025-02-01,29,Missouri,wk inc rsv hosp,hosp,213,3.45
2025-02-01,28,Mississippi,wk inc rsv hosp,hosp,54,1.84
2025-02-01,30,Montana,wk inc rsv hosp,hosp,29,2.57
2025-02-01,37,North Carolina,wk inc rsv hosp,hosp,381,3.55
2025-02-01,38,North Dakota,wk inc rsv hosp,hosp,29,3.73
2025-02-01,31,Nebraska,wk inc rsv hosp,hosp,67,3.4
2025-02-01,33,New Hampshire,wk inc rsv hosp,hosp,33,2.35
2025-02-01,34,New Jersey,wk inc rsv hosp,hosp,297,3.2
2025-02-01,35,New Mexico,wk inc rsv hosp,hosp,81,3.86
2025-02-01,32,Nevada,wk inc rsv hosp,hosp,81,2.55
2025-02-01,36,New York,wk inc rsv hosp,hosp,611,3.13
2025-02-01,39,Ohio,wk inc rsv hosp,hosp,352,2.99
2025-02-01,40,Oklahoma,wk inc rsv hosp,hosp,176,4.36
2025-02-01,41,Oregon,wk inc rsv hosp,hosp,151,3.57
2025-02-01,42,Pennsylvania,wk inc rsv hosp,hosp,865,6.67
2025-02-01,72,Puerto Rico,wk inc rsv hosp,hosp,46,1.4
2025-02-01,44,Rhode Island,wk inc rsv hosp,hosp,55,5.03
2025-02-01,45,South Carolina,wk inc rsv hosp,hosp,127,2.38
2025-02-01,46,South Dakota,wk inc rsv hosp,hosp,23,2.51
2025-02-01,47,Tennessee,wk inc rsv hosp,hosp,141,1.98
2025-02-01,48,Texas,wk inc rsv hosp,hosp,551,1.81
2025-02-01,US,United States,wk inc rsv hosp,hosp,9539,2.83
2025-02-01,49,Utah,wk inc rsv hosp,hosp,178,5.21
2025-02-01,51,Virginia,wk inc rsv hosp,hosp,121,1.4
2025-02-01,50,Vermont,wk inc rsv hosp,hosp,22,3.4
2025-02-01,53,Washington,wk inc rsv hosp,hosp,123,1.58
2025-02-01,55,Wisconsin,wk inc rsv hosp,hosp,197,3.33
2025-02-01,54,West Virginia,wk inc rsv hosp,hosp,61,3.45
2025-02-01,56,Wyoming,wk inc rsv hosp,hosp,25,4.3
2025-02-08,02,Alaska,wk inc rsv hosp,hosp,15,2.11
2025-02-08,01,Alabama,wk inc rsv hosp,hosp,81,1.59
2025-02-08,05,Arkansas,wk inc rsv hosp,hosp,68,2.22
2025-02-08,04,Arizona,wk inc rsv hosp,hosp,426,5.75
2025-02-08,06,California,wk inc rsv hosp,hosp,723,1.86
2025-02-08,08,Colorado,wk inc rsv hosp,hosp,234,4
2025-02-08,09,Connecticut,wk inc rsv hosp,hosp,80,2.21
2025-02-08,11,District of Columbia,wk inc rsv hosp,hosp,4,0.59
2025-02-08,10,Delaware,wk inc rsv hosp,hosp,33,3.21
2025-02-08,12,Florida,wk inc rsv hosp,hosp,420,1.86
2025-02-08,13,Georgia,wk inc rsv hosp,hosp,161,1.47
2025-02-08,15,Hawaii,wk inc rsv hosp,hosp,24,1.72
2025-02-08,19,Iowa,wk inc rsv hosp,hosp,111,3.46
2025-02-08,16,Idaho,wk inc rsv hosp,hosp,67,3.42
2025-02-08,17,Illinois,wk inc rsv hosp,hosp,366,2.92
2025-02-08,18,Indiana,wk inc rsv hosp,hosp,224,3.26
2025-02-08,20,Kansas,wk inc rsv hosp,hosp,96,3.29
2025-02-08,21,Kentucky,wk inc rsv hosp,hosp,107,2.37
2025-02-08,22,Louisiana,wk inc rsv hosp,hosp,109,2.39
2025-02-08,25,Massachusetts,wk inc rsv hosp,hosp,225,3.22
2025-02-08,24,Maryland,wk inc rsv hosp,hosp,101,1.64
2025-02-08,23,Maine,wk inc rsv hosp,hosp,26,1.86
2025-02-08,26,Michigan,wk inc rsv hosp,hosp,488,4.86
2025-02-08,27,Minnesota,wk inc rsv hosp,hosp,224,3.9
2025-02-08,29,Missouri,wk inc rsv hosp,hosp,187,3.03
2025-02-08,28,Mississippi,wk inc rsv hosp,hosp,39,1.33
2025-02-08,30,Montana,wk inc rsv hosp,hosp,32,2.83
2025-02-08,37,North Carolina,wk inc rsv hosp,hosp,357,3.33
2025-02-08,38,North Dakota,wk inc rsv hosp,hosp,28,3.6
2025-02-08,31,Nebraska,wk inc rsv hosp,hosp,90,4.56
2025-02-08,33,New Hampshire,wk inc rsv hosp,hosp,30,2.14
2025-02-08,34,New Jersey,wk inc rsv hosp,hosp,218,2.35
2025-02-08,35,New Mexico,wk inc rsv hosp,hosp,112,5.33
2025-02-08,32,Nevada,wk inc rsv hosp,hosp,105,3.3
2025-02-08,36,New York,wk inc rsv hosp,hosp,522,2.67
2025-02-08,39,Ohio,wk inc rsv hosp,hosp,287,2.44
2025-02-08,40,Oklahoma,wk inc rsv hosp,hosp,167,4.14
2025-02-08,41,Oregon,wk inc rsv hosp,hosp,191,4.51
2025-02-08,42,Pennsylvania,wk inc rsv hosp,hosp,760,5.86
2025-02-08,72,Puerto Rico,wk inc rsv hosp,hosp,49,1.49
2025-02-08,44,Rhode Island,wk inc rsv hosp,hosp,22,2.01
2025-02-08,45,South Carolina,wk inc rsv hosp,hosp,115,2.16
2025-02-08,46,South Dakota,wk inc rsv hosp,hosp,37,4.04
2025-02-08,47,Tennessee,wk inc rsv hosp,hosp,140,1.97
2025-02-08,48,Texas,wk inc rsv hosp,hosp,479,1.58
2025-02-08,US,United States,wk inc rsv hosp,hosp,9191,2.72
2025-02-08,49,Utah,wk inc rsv hosp,hosp,224,6.56
2025-02-08,51,Virginia,wk inc rsv hosp,hosp,79,0.92
2025-02-08,50,Vermont,wk inc rsv hosp,hosp,11,1.7
2025-02-08,53,Washington,wk inc rsv hosp,hosp,145,1.87
2025-02-08,55,Wisconsin,wk inc rsv hosp,hosp,222,3.76
2025-02-08,54,West Virginia,wk inc rsv hosp,hosp,87,4.92
2025-02-08,56,Wyoming,wk inc rsv hosp,hosp,43,7.4
2025-02-15,02,Alaska,wk inc rsv hosp,hosp,13,1.83
2025-02-15,01,Alabama,wk inc rsv hosp,hosp,74,1.45
2025-02-15,05,Arkansas,wk inc rsv hosp,hosp,83,2.71
2025-02-15,04,Arizona,wk inc rsv hosp,hosp,426,5.75
2025-02-15,06,California,wk inc rsv hosp,hosp,678,1.75
2025-02-15,08,Colorado,wk inc rsv hosp,hosp,203,3.47
2025-02-15,09,Connecticut,wk inc rsv hosp,hosp,70,1.94
2025-02-15,11,District of Columbia,wk inc rsv hosp,hosp,3,0.44
2025-02-15,10,Delaware,wk inc rsv hosp,hosp,21,2.04
2025-02-15,12,Florida,wk inc rsv hosp,hosp,326,1.45
2025-02-15,13,Georgia,wk inc rsv hosp,hosp,116,1.06
2025-02-15,15,Hawaii,wk inc rsv hosp,hosp,14,1
2025-02-15,19,Iowa,wk inc rsv hosp,hosp,67,2.09
2025-02-15,16,Idaho,wk inc rsv hosp,hosp,76,3.88
2025-02-15,17,Illinois,wk inc rsv hosp,hosp,303,2.42
2025-02-15,18,Indiana,wk inc rsv hosp,hosp,184,2.68
2025-02-15,20,Kansas,wk inc rsv hosp,hosp,114,3.9
2025-02-15,21,Kentucky,wk inc rsv hosp,hosp,126,2.79
2025-02-15,22,Louisiana,wk inc rsv hosp,hosp,72,1.58
2025-02-15,25,Massachusetts,wk inc rsv hosp,hosp,185,2.64
2025-02-15,24,Maryland,wk inc rsv hosp,hosp,47,0.76
2025-02-15,23,Maine,wk inc rsv hosp,hosp,25,1.79
2025-02-15,26,Michigan,wk inc rsv hosp,hosp,467,4.65
2025-02-15,27,Minnesota,wk inc rsv hosp,hosp,191,3.33
2025-02-15,29,Missouri,wk inc rsv hosp,hosp,147,2.38
2025-02-15,28,Mississippi,wk inc rsv hosp,hosp,28,0.96
2025-02-15,30,Montana,wk inc rsv hosp,hosp,48,4.25
2025-02-15,37,North Carolina,wk inc rsv hosp,hosp,279,2.6
2025-02-15,38,North Dakota,wk inc rsv hosp,hosp,27,3.48
2025-02-15,31,Nebraska,wk inc rsv hosp,hosp,101,5.12
2025-02-15,33,New Hampshire,wk inc rsv hosp,hosp,41,2.93
2025-02-15,34,New Jersey,wk inc rsv hosp,hosp,180,1.94
2025-02-15,35,New Mexico,wk inc rsv hosp,hosp,119,5.66
2025-02-15,32,Nevada,wk inc rsv hosp,hosp,80,2.51
2025-02-15,36,New York,wk inc rsv hosp,hosp,426,2.18
2025-02-15,39,Ohio,wk inc rsv hosp,hosp,279,2.37
2025-02-15,40,Oklahoma,wk inc rsv hosp,hosp,137,3.39
